date,title,label
2022-04-04,두나무 4억 카뱅 억 핀테크 연봉 후덜덜 단독 네이버 연봉 예산 10% 잠정합의 직장괴롭힘 방지기구 신설 글로벌 공략 네이버 카카오 블록체인 가상자산 전진배치 사이트 이수형 카카오페이 비즈니스 실장 계륵된 코로나 QR체크인 단말기 새 생명 부여 삼전 카카오 소액주주 줄었다 동학개미 이탈 본격화하나 두나무 4억 카뱅 억 핀테크 연봉 후덜덜 단독 네이버 연봉 예산 10% 잠정합의 직장괴롭힘 방지기구 신설 글로벌 공략 네이버 카카오 블록체인 가상자산 전진배치 사이트 이수형 카카오페이 비즈니스 실장 계륵된 코로나 QR체크인 단말기 새 생명 부여 삼전 카카오 소액주주 줄었다 동학개미 이탈 본격화하나,2
2022-04-05,카카오페이증권 톡으로 주식도 선물 하세요 출범 2주년 카카오페이증권 커피 대신 테슬라 선물 올해 코스피 시총 순위 보니 금융주 맑음 현대차 카카오 흐림 카톡으로 커피 대신 애플 주식 선물한다 10분이면 완료 이코노 브리핑 NH농협손보 친환경차 보험료 할인 외 배당확대 자사주 매입 주주 자본주의 본격화 카카오페이증권 톡으로 주식도 선물 하세요 출범 2주년 카카오페이증권 커피 대신 테슬라 선물 올해 코스피 시총 순위 보니 금융주 맑음 현대차 카카오 흐림 카톡으로 커피 대신 애플 주식 선물한다 10분이면 완료 이코노 브리핑 NH농협손보 친환경차 보험료 할인 외 배당확대 자사주 매입 주주 자본주의 본격화,1
2022-04-06,카톡으로 주식 선물하고 거래까지 올해 다 된다 하반기부터 카톡에서도 주식거래 카톡으로 주식 선물하기 매매 가능해진다 가상자산 생태계 확장 팔걷은 ICT업계 카카오 소상공인 창작자 상생 프로그램 가동 카톡 주식 선물이 왔어요 ET톡 개인정보유출에 대한 오해 카톡으로 주식 거래하고 해외주식 선물하세요 손해봐도 프로모션 못 끊어 카드사들 생존의 법칙 박종성 칼럼 한국 주식시장 우리의 미래일까 스타트업 리포트 사이버 윤석열 만든 딥브레인AI의 장세영 대표 카톡으로 주식 선물하고 거래까지 올해 다 된다 하반기부터 카톡에서도 주식거래 카톡으로 주식 선물하기 매매 가능해진다 가상자산 생태계 확장 팔걷은 ICT업계 카카오 소상공인 창작자 상생 프로그램 가동 카톡 주식 선물이 왔어요 ET톡 개인정보유출에 대한 오해 카톡으로 주식 거래하고 해외주식 선물하세요 손해봐도 프로모션 못 끊어 카드사들 생존의 법칙 박종성 칼럼 한국 주식시장 우리의 미래일까 스타트업 리포트 사이버 윤석열 만든 딥브레인AI의 장세영 대표,0
2022-04-07,웹툰 메타버스 NFT 앞세운 카카오 해외서 매출 30% 올린다 카카오의 비전은 글로벌 상생 약속 지킨 카카오 상생기금 3000억 소상공인 창작자 지원 500만 소신상인 직접 찾는다 카카오 상생 보따리 푼다 카카오페이 롯데면세점 제휴 글로벌사업 재시동 롯데 카카오페이 모바일 바로결제 서비스 도입 남궁훈의 뉴 카카오 신뢰 회복 해외 시장 정조준 카카오 3000억 기금 소상공인 등 지원 계열사 30여곳 줄이겠다 위기에 등판한 카카오 3인방 계열사 30개 줄이겠다 기자수첩 페이 수수료 개입 제2 카드 거부사태 우려 15개 가상자산 협단체 통합 한국디지털혁신연대 출범 얼마만이냐 유통가 이벤트 북적 항공 여행 면세업계도 부활 날갯짓 웹툰 메타버스 NFT 앞세운 카카오 해외서 매출 30% 올린다 카카오의 비전은 글로벌 상생 약속 지킨 카카오 상생기금 3000억 소상공인 창작자 지원 500만 소신상인 직접 찾는다 카카오 상생 보따리 푼다 카카오페이 롯데면세점 제휴 글로벌사업 재시동 롯데 카카오페이 모바일 바로결제 서비스 도입 남궁훈의 뉴 카카오 신뢰 회복 해외 시장 정조준 카카오 3000억 기금 소상공인 등 지원 계열사 30여곳 줄이겠다 위기에 등판한 카카오 3인방 계열사 30개 줄이겠다 기자수첩 페이 수수료 개입 제2 카드 거부사태 우려 15개 가상자산 협단체 통합 한국디지털혁신연대 출범 얼마만이냐 유통가 이벤트 북적 항공 여행 면세업계도 부활 날갯짓,0
2022-04-08,박재현의 한발 멀리서 구중궁궐에서 빨리 나와야 할 사람들 긴축 불안심리에 대형주 동반 하락 2700 또 깨졌다 보험판 흔들 메기 오나 카카오페이보험 내달 출범 이코노브리핑 신한금투 ESG 유동화사채 발행 외 월급 모아 200만원으로 시작 서 60억 투자 유치 박재현의 한발 멀리서 구중궁궐에서 빨리 나와야 할 사람들 긴축 불안심리에 대형주 동반 하락 2700 또 깨졌다 보험판 흔들 메기 오나,2
2022-04-11,강세장서 재미 본 외국계 순익 99%는 본국으로 보냈다 1년새 300만개 사라졌다 페이 공습 에 위축된 체크카드 아시아 MZ세대 파고든다 빅테크 핀테크 해외로 비대면 시대 금융 메기 의 디지털 혁명 판을 바꾸다 이번 주 본인가 예정 카페 디지털손보 보험업계 메기될까 MSCI 편입 예상되는 이 종목 미리 사볼까 시장보다 30% 수익 강세장서 재미 본 외국계 순익 99%는 본국으로 보냈다 1년새 300만개 사라졌다 페이 공습 에 위축된 체크카드 아시아 MZ세대 파고든다 빅테크 핀테크 해외로 비대면 시대 금융 메기 의 디지털 혁명 판을 바꾸다 이번 주 본인가 예정 카페 디지털손보 보험업계 메기될까 MSCI 편입 예상되는 이 종목 미리 사볼까 시장보다 30% 수익,0
2022-04-12,단독 카카오페이증권서 카카오 주 못 산다 단독 삼성 금융계열사 뭉쳤다 회원수 2300만명 금융앱 14일 출시 인터넷전문은행 출범 5년 너무 커버린 카뱅 규모 성장에 취해 저신용자 품지 못했다 임현우의 Fin토크 제로페이와 핀테크 삼성 금융계열사 공동브랜드 통합플랫폼 띄운다 1mm 금융톡 타 은행서 대출 받는 은행원들 금리 싼 곳 찾아가요 단독 카카오페이증권서 카카오 주 못 산다 단독 삼성 금융계열사 뭉쳤다 회원수 2300만명 금융앱 14일 출시 인터넷전문은행 출범 5년 너무 커버린 카뱅 규모 성장에 취해 저신용자 품지 못했다 임현우의 Fin토크 제로페이와 핀테크 삼성 금융계열사 공동브랜드 통합플랫폼 띄운다 1mm 금융톡 타 은행서 대출 받는 은행원들 금리 싼 곳 찾아가요,4
2022-04-13,결별 1년 반만에 카카오페이 토스 재결합 외국 나가서도 야놀자 여기어때 비용 결제 토종 페이 로 간편하게 원팀 된 삼성 금융 5 핀테크 판 흔든다 보험에 발들인 플랫폼 제휴독점 등 불공정 방지책 만들어야 시총 20조 증발 네 카 들어갈까 기다릴까 빅테크 1호 보험사 탄생 카카오페이보험 본인가 획득 삼성 5개 금융사 통합브랜드 떴다 삼성생명 화재 카드 증권 자산운용을 하나로 공동브랜드 삼성금융네트웍스 출범 결별 1년 반만에 카카오페이 토스 재결합 외국 나가서도 야놀자 여기어때 비용 결제 토종 페이 로 간편하게 원팀 된 삼성 금융 5 핀테크 판 흔든다 보험에 발들인 플랫폼 제휴독점 등 불공정 방지책 만들어야 시총 20조 증발 네 카 들어갈까 기다릴까 빅테크 1호 보험사 탄생 카카오페이보험 본인가 획득 삼성 5개 금융사 통합브랜드 떴다 삼성생명 화재 카드 증권 자산운용을 하나로 공동브랜드 삼성금융네트웍스 출범,3
2022-04-14,카카오페이보험 정식 출범 확정 업계 판 흔드나 3분기중 카카오보험 나온다 보험판 흔들 메기 온다 카카오손보 본인가 통과 주가 힘 못 쓰는 네이버 카카오 실적 부진 연봉 인상이 발목 보험업도 뚫은 빅테크 진짜 메기가 왔다 보험업계에도 빅테크 혁신 지각변동 vs 영역확대 힘들것 인터넷전문은행 출범 5년 은산분리 특혜받은 인뱅 포용금융 경쟁력 키우기 숙제 카카오 손보 하반기 출범 시장 흔들 빅테크 메기 등장 꾸그 운영사 글로랑 카카오 출신 오승하 최고사업책임자 영입 단독 돈있는 엄마들 노렸다 고가 유아용 도서 미끼로 페이백 사기 타다 넥스트 공식서비스 서울 수도권 서비스 내년 3000대 랜덤쇼핑 즐기는 MZ세대 소비도 재미 고객 수 3569만명 삼성금융 플랫폼 모니모 출격 티몬 추천픽 숙박대전과 함께 떠나는 제주여행 사이트 박주용 기업은행 디지털그룹장 쉽고 빠르고 편리한 디지털 IBK로 혁신 카카오페이보험 정식 출범 확정 업계 판 흔드나 3분기중 카카오보험 나온다 보험판 흔들 메기 온다 카카오손보 본인가 통과 주가 힘 못 쓰는 네이버 카카오 실적 부진 연봉 인상이 발목 보험업도 뚫은 빅테크 진짜 메기가 왔다 보험업계에도 빅테크 혁신,2
2022-04-15,2300만 고객데이터 한곳에 삼성 금융사 빅테크 잡는다 모이면 커지는 혜택 삼성금융 앱 모니모 출격 돌아온 택시 타다 보험금 청구 펀드 투자 한번에 삼성 금융통합앱 모니모 나왔다 우후죽순 대출비교 서비스 어 주요 은행은 다 빠졌네 시그널 품절주 전략으로 흥행 노리는 공모주 SK쉴더스 물량 24%만 푼다 2300만 고객데이터 한곳에 삼성 금융사 빅테크 잡는다 모이면 커지는 혜택 삼성금융 앱 모니모 출격 돌아온 택시 타다 보험금 청구 펀드 투자 한번에 삼성 금융통합앱 모니모 나왔다 우후죽순 대출비교 서비스 어 주요 은행은 다 빠졌네 시그널 품절주 전략으로 흥행 노리는 공모주 SK쉴더스 물량 24%만 푼다,0
2022-04-18,카카오가 만드는 보험사 메기일까 찻잔속 태풍 될까 페이결제 대중화에 카드사 직매입 확대 밴사 고사위기 네카토 선불충전금 6000억 %만 보호받는다 이러니 인재들 몰리지 토스 능력주의에 30대 별 속출 다시 돌아온 일상 IT업계 콘텐츠 메타버스로 승부수 쌍둥이 약세 네카오 새 사업 성장통일까 금융 콘텐츠 꽂힌 빅테크들 인재 확보 경쟁 본격화 구글 인앱결제 꼼수 에 맞불 게임업계 자체결제 속속 도입 카카오가 만드는 보험사 메기일까 찻잔속 태풍 될까 페이결제 대중화에 카드사 직매입 확대 밴사 고사위기 네카토 선불충전금 6000억 %만 보호받는다 이러니 인재들 몰리지 토스 능력주의에 30대 별 속출 다시 돌아온 일상 IT업계 콘텐츠 메타버스로 승부수 쌍둥이 약세 네카오 새 사업 성장통일까 금융 콘텐츠 꽂힌 빅테크들 인재 확보 경쟁 본격화 구글 인앱결제 꼼수 에 맞불 게임업계 자체결제 속속 도입,0
2022-04-19,입김 세진 GA 설계사 생명보험 계약 제일 많이 따냈다 카카오그룹 시총 한 달 만에 13조 증발 카카오 통합인증기관 시장 진출 입김 세진 GA 설계사 생명보험 계약 제일 많이 따냈다 카카오그룹 시총 한 달 만에 13조 증발 카카오 통합인증기관 시장 진출,3
2022-04-20,온라인 펀드판매 설명 부실 심각 유안타 KB증권 평가 최하위권 카카오페이 보험업 또 다른 축 KP보험서비스 초라한 성적표 디지털 소외 계층 없앤다 카카오 디지털 접근성 책임자 신규 선임 단독 이마트 은행 하겠네 저축은행 뺨치는 스타벅스 카드 충전금 3400억 네 카 토 간편결제 폭증 카드사 후덜덜 SPC그룹 섹타나인 온라인쇼핑몰 플랫폼 조이온샵 오픈 깡통전세 걱정 덜어요 HUG보증금 보증 가입 52조 돌파 금소법 1년 위반 0건 민사소송선 논거로 피해구제에 한계 금융사 업무 가중 지적도 온라인 펀드판매 설명 부실 심각 유안타 KB증권 평가 최하위권 카카오페이 보험업 또 다른 축 KP보험서비스 초라한 성적표 디지털 소외 계층 없앤다 카카오 디지털 접근성 책임자 신규 선임 단독 이마트 은행 하겠네 저축은행 뺨치는 스타벅스 카드 충전금 3400억 네 카 토 간편결제 폭증 카드사 후덜덜 SPC그룹 섹타나인 온라인쇼핑몰 플랫폼 조이온샵 오픈 깡통전세 걱정 덜어요 HUG보증금 보증 가입 52조 돌파 금소법 1년 위반 0건 민사소송선 논거로 피해구제에 한계 금융사 업무 가중 지적도,0
2022-04-21,네이버 카카오 토스 간편결제만 64조 카카오 업계 첫 디지털 접근성 책임자 둔다 강남 사모님 기관투자자 변신 공모주 더 받으려 운용사 샀다 간편결제 3인방 작년 결제 금액 64조 육박 보험사 모바일 앱 개선 봇물 김지현의 IT세상 산업생태계 거인 된 스타트업 우울한 IPO기업 성적표 기업 펀더멘털 주목해야 비대면 특수 끝났나 네이버 실적 시장 기대치 밑돌아 네이버 카카오 토스 간편결제만 64조 카카오 업계 첫 디지털 접근성 책임자 둔다 강남 사모님 기관투자자 변신,0
2022-04-22,스타벅스 선불금 유효기간 결국 폐지 게임의 룰 바뀐다 정부 규제완화 기업 개방성 확보 필수 제23회 서울국제금융포럼 스타벅스 선불금 유효기간 결국 폐지 게임의 룰 바뀐다 정부 규제완화 기업 개방성 확보 필수 제23회 서울국제금융포럼,0
2022-04-25,금융권 일상회복에도 재택근무 이어간다 보험사 개발자 어디 없나요 구인난 호소 금융권 일상회복에도 재택근무 이어간다 보험사 개발자 어디 없나요 구인난 호소,0
2022-04-26,개미 살려라 미국 긴축 공포에 네이버 카카오 주가 출렁 금리인상 공포에 신저가 행진 코스피도 2700선 재붕괴 증권가 6월까지 요동칠듯 바닥 뚫린 삼전 네이버 외국인 8 500억 팔자 에 코스피 2600선도 위태 신SW상품대상 3 4월 수상작 페이콕 페이콕 긴축이 집어삼킨 코스피 7100억 매도 폭탄 자이언트 스텝 공포에 파랗게 질린 증시 환율은 연고점 또 경신 네이버 28만원대로 추락 1년새 최저가 2006년에 멈춘 전자금융거래법 핀테크 시대에 맞는 규제 내놔야 경제 라운지 개미 살려라 미국 긴축 공포에 네이버 카카오 주가 출렁 금리인상 공포에 신저가 행진 코스피도 2700선 재붕괴 증권가 6월까지 요동칠듯 바닥 뚫린 삼전 네이버 외국인 8 500억 팔자 에 코스피 2600선도 위태 신SW상품대상 3 4월 수상작 페이콕 페이콕 긴축이 집어삼킨 코스피 7100억 매도 폭탄 자이언트 스텝 공포에 파랗게 질린 증시,4
2022-04-27,우체국 플랫폼기업까지 마이데이터 눈독 THE FINANCE IT 판 외국인들 한국 은행 쓸어담았다 체크카드 300만장 실종 사건 SK 현대차 제치고 첫 재계 2위 두나무 크래프톤 대기업 지정 오픈뱅킹 자금이체 일평균 1조원대로 급증 한은 올해 안에 안전성 강화 SK 현대차 비켜라 재계 서열 2위 점프 내 손안의 금융비서 마이데이터 석달새 2600만명 몰렸다 스타벅스 카드 충전금 매장 보증금으로 안전 보관 고객돈으로 뭐하는 건가 5대 금융지주도 제쳤다 우리가 자기자본수익률 1등 우체국 플랫폼기업까지 마이데이터 눈독 THE FINANCE IT 판 외국인들 한국 은행 쓸어담았다 체크카드 300만장 실종 사건 SK 현대차 제치고 첫 재계 2위 두나무 크래프톤 대기업 지정 오픈뱅킹 자금이체 일평균 1조원대로 급증 한은 올해 안에 안전성 강화 SK 현대차 비켜라 재계 서열 2위 점프 내 손안의 금융비서 마이데이터 석달새 2600만명 몰렸다 스타벅스 카드 충전금 매장 보증금으로 안전 보관 고객돈으로 뭐하는 건가 5대 금융지주도 제쳤다 우리가 자기자본수익률 1등,0
2022-04-28,역시 반도체의 힘 현대차 제치고 재계 2위 된 SK 개미 연기금이 겨우 지킨 코스피 2600선 2400선도 배제 못해 SK 재계 2위로 점프 IT기업 약진에 4대그룹 자산비중은 줄어 카카오 2040년까지 온실가스 순배출량 0 만든다 카카오 2040년 온실가스 배출 제로 목표 카카오 네이버 IT 뛰고 호반 중흥건설 약진 대기업 순위 지각변동 네이버 3일 연속 신저가 흔들리는 성장주 역시 반도체의 힘 현대차 제치고 재계 2위 된 SK 개미 연기금이 겨우 지킨 코스피 2600선 2400선도 배제 못해 SK 재계 2위로 점프 IT기업 약진에 4대그룹 자산비중은 줄어 카카오 2040년까지 온실가스 순배출량 0 만든다 카카오 2040년 온실가스 배출 제로 목표 카카오 네이버 IT 뛰고 호반 중흥건설 약진 대기업 순위 지각변동 네이버 3일 연속 신저가 흔들리는 성장주,1
2022-04-29,카카오페이 PLCC iF 디자인 어워드 서 3관왕 장 마감후 주요공시 4월 28일 강원포럼 착오송금 그들은 왜 소송 못했나 카카오페이 PLCC iF 디자인 어워드 서 3관왕 장 마감후 주요공시 4월 28일 강원포럼 착오송금 그들은 왜 소송 못했나,2
2022-05-02,카카오페이 물량주의보 7600만주 의무보유 해제 대표성장주 네이버 카카오 올들어 시총 25조 날렸다 6억짜리 명품 주식 산다 소수점 거래로 투자문화 지각변동 카드마다 카페 궁합 있어요 네이버페이 최대 5% 적립 후한 인심 에 카카오페이 은행권 리워드 제도 재검토 서정은 기자의 나 알 아 네이버페이 후불결제 연체율 % 신용카드의 2배 카카오페이 물량주의보 7600만주 의무보유 해제 대표성장주 네이버 카카오 올들어 시총 25조 날렸다 6억짜리 명품 주식 산다 소수점 거래로 투자문화 지각변동 카드마다 카페 궁합 있어요 네이버페이 최대 5% 적립 후한 인심 에 카카오페이 은행권 리워드 제도 재검토 서정은 기자의 나 알 아 네이버페이 후불결제 연체율 % 신용카드의 2배,0
2022-05-03,카카오페이 보호예수 해제 앞두고 급락 카카오페이 4분기 연속 적자 보호예수 풀리며 주가 최저 7625만주 풀리는 카카오페이 또 신저가 롯데칠성 깜짝실적 영업익 85% 쑥 알리페이가 손 털까 카카오페이 신저가 털썩 엇갈린 카카오금융 카뱅 사상 최대 영업익 카카오페이 적자 전환 ET톡 카카오금융 데자뷔 홍길용의 화식열전 SK쉴더스 원스토어 누구를 위한 상장인가 카카오페이 보호예수 해제 앞두고 급락 카카오페이 4분기 연속 적자 보호예수 풀리며 주가 최저 7625만주 풀리는 카카오페이 또 신저가 롯데칠성 깜짝실적 영업익 85% 쑥 알리페이가 손 털까 카카오페이 신저가 털썩 엇갈린 카카오금융 카뱅 사상 최대 영업익 카카오페이 적자 전환 ET톡 카카오금융 데자뷔 홍길용의 화식열전 SK쉴더스 원스토어 누구를 위한 상장인가,2
2022-05-04,오버행 발목 잡힌 카카오페이 장중 한때 신저가 영동군 지방세 자동이체전자송달 세액공제확대 인건비 상승에도 실적 선방한 카카오 글로벌 카톡 왕국 도약 종합 카카오 카톡 관심사 기반 서비스로 확장 카카오 물류시장까지 차지하나 물류 플랫폼 카카오 i 라스 출시 휴대전화 번호만으로 간편결제 BC카드 업계 첫 폰페이 출시 오버행 발목 잡힌 카카오페이 장중 한때 신저가 영동군 지방세 자동이체전자송달 세액공제확대 인건비 상승에도 실적 선방한 카카오 글로벌 카톡 왕국 도약 종합 카카오 카톡 관심사 기반 서비스로 확장 카카오 물류시장까지 차지하나 물류 플랫폼 카카오 i 라스 출시 휴대전화 번호만으로 간편결제 BC카드 업계 첫 폰페이 출시,1
2022-05-06,인건비 상승에 비대면 수혜 끝 카카오도 실적 주춤 잘나가던 카카오 4형제 실적도 주가도 시원찮네 카카오 너마저 시장 눈높이 못 맞춘 올해 1분기 성적표 공매도 비중 10% 넘는 종목 4월 주가 살펴보니 10개중 6개 종목이 주가 떨어졌다 카카오페이 토스는 송금 간편 신한 모니모엔 재테크 정보 가득 4대 금융앱 써보니 시총 40 날아갔다 국민 네이버 카카오 추락 카카오 네이버엔 역부족 LG CNS 전자고지결제업 접었다 아쉬운 실적 낸 카카오 CEO는 카톡 한계 5번 말했다 마이데이터 사업에 초기 스타트업도 도전장 증권가 카카오 목표가 줄하향 3대 신산업 6개사 시총 텐센트 3분의 1 과도한 규제 발목 3대 신산업 6개사 시총 텐센트 3분의1 규제탓 성장못해 신산업 6곳 시총 더해도 텐센트 3분의 1 불과 인건비 상승에 비대면 수혜 끝 카카오도 실적 주춤 잘나가던 카카오 4형제 실적도 주가도 시원찮네 카카오 너마저 시장 눈높이 못 맞춘 올해 1분기 성적표 공매도 비중 10% 넘는 종목 4월 주가 살펴보니 10개중 6개 종목이 주가 떨어졌다 카카오페이 토스는 송금 간편 신한 모니모엔 재테크 정보 가득 4대 금융앱 써보니 시총 40 날아갔다 국민 네이버 카카오 추락 카카오 네이버엔 역부족 LG CNS 전자고지결제업 접었다 아쉬운 실적 낸 카카오 CEO는 카톡 한계 5번 말했다 마이데이터 사업에 초기 스타트업도 도전장 증권가 카카오 목표가 줄하향 3대 신산업 6개사 시총 텐센트 3분의 1 과도한 규제 발목 3대 신산업 6개사 시총 텐센트 3분의1 규제탓 성장못해 신산업 6곳 시총 더해도 텐센트 3분의 1 불과,0
2022-05-09,알리바바 6% 카카오 5% 기술주 녹다운 네이버 카카오 주가 급락 뉴욕 증시도 큰 폭 하락 네 카 등 신산업 빅6 시총 텐센트의 3분의 1 우리나라 3대 신산업 규제로 경쟁력 뒤처져 카카오 5% 네이버 3% 기술주 급락 외국인 두달새 10조 팔아 시장위축에 SK쉴더스 좌초 5월 공모주 시장 괜찮을까 넷플릭스는 플랫폼 아냐 정부 첫 실태조사 대기업 집중 확인도 국내 부가통신서비스 매출 200조 해외서 돈번 기업은 %뿐 한경과 WSJ 동시에 본다 국내 유일의 모바일 경제 콘텐츠 허브 카드 못 만드는 청년 주부 이렇게 많았나 코빗 예치금 포인트 지급 중단 국민은행도 청소년 선불카드 리브넥스트 출격 한신기계 286% 일동홀딩스 196% 껑충 소형주 상승세 심상찮네 반토막 난 카카오 대표 성장주도 금리인상에 발목 디지털 플랫폼 서비스 매출 69조 알리바바 6% 카카오 5% 기술주 녹다운 네이버 카카오 주가 급락 뉴욕 증시도 큰 폭 하락 네 카 등 신산업 빅6 시총 텐센트의 3분의 1 우리나라 3대 신산업 규제로 경쟁력 뒤처져 카카오 5% 네이버 3% 기술주 급락 외국인 두달새 10조 팔아 시장위축에 SK쉴더스 좌초 5월 공모주 시장 괜찮을까 넷플릭스는 플랫폼 아냐 정부 첫 실태조사 대기업 집중 확인도 국내 부가통신서비스 매출 200조 해외서 돈번 기업은 %뿐 한경과 WSJ 동시에 본다 국내 유일의 모바일 경제 콘텐츠 허브 카드 못 만드는 청년 주부 이렇게 많았나 코빗 예치금 포인트 지급 중단 국민은행도 청소년 선불카드 리브넥스트 출격 한신기계 286% 일동홀딩스 196% 껑충 소형주 상승세 심상찮네 반토막 난 카카오 대표 성장주도 금리인상에 발목 디지털 플랫폼 서비스 매출 69조,0
2022-05-10,성장주 간판 카카오그룹 올 들어 시총 35조 증발 예비군 훈련 소집 통지서 내일부터 모바일로 받는다 코스피 17개월만에 최저 빅스텝 여파 2600선도 위협 긴축 찬바람에 기술주 비트코인 꽁꽁 반등은 없을까 큐피엠네트웍스 스마트 매장 지원 큐오더 선봬 자영업자 투자 부담 고민 해소 추락하는 코스피 2500선까지 밀릴 수도 자체 AI가 신용평가 중저신용자 대출 승인율 4배로 코스피 2610 17개월 만에 최저 큐피엠네트웍스 스마트 매장 지원 큐오더 선봬 자영업자 투자 부담 고민 해소 오늘의 증시 일정 5월 10일 갤S22 공짜폰에 차비 10만원 은 덤 단속 비웃는 성지점 성장주 간판 카카오그룹 올 들어 시총 35조 증발 예비군 훈련 소집 통지서 내일부터 모바일로 받는다 코스피 17개월만에 최저 빅스텝 여파 2600선도 위협 긴축 찬바람에 기술주 비트코인 꽁꽁 반등은 없을까 큐피엠네트웍스 스마트 매장 지원 큐오더 선봬 자영업자 투자 부담 고민 해소 추락하는 코스피 2500선까지 밀릴 수도 자체 AI가 신용평가 중저신용자 대출 승인율 4배로 코스피 2610 17개월 만에 최저 큐피엠네트웍스 스마트 매장 지원 큐오더 선봬 자영업자 투자 부담 고민 해소 오늘의 증시 일정 5월 10일 갤S22 공짜폰에 차비 10만원 은 덤 단속 비웃는 성지점,0
2022-05-11,4거래일 연속 하락 카카오페이 공모가도 위태 카카오페이 공모가 9만원 밑으로 진짜 바닥 찍은 게 맞을까 BIG 빅테크 비트코인 위험자산 날개없는 추락 R공포 에 증시 원화 코인 동시 비명 코스피 2500선도 위험 과도한 공모가에 상장철회 IPO 주관사 시름 깊어진다 사설 휴대폰 호갱 더이상 안 된다 은행들 기죽이던 카카오 금융 시총 반토막 카오 된 카카오의 굴욕 만취해 대리비 280만원 이체 했는데 기사는 연락두절 돈 돌려받은 방법 코스피 17개월 만에 2600선 붕괴 대기업까지 커버리지 확대 IPO 신기술금융 IB 명가 2022헤럴드경제 자본시장 대상 기관투자 규제 풀리면 대출금리 2%P 인하 여력 4거래일 연속 하락 카카오페이 공모가도 위태 카카오페이 공모가 9만원 밑으로 진짜 바닥 찍은 게 맞을까 BIG 빅테크 비트코인 위험자산 날개없는 추락 R공포 에 증시 원화 코인 동시 비명 코스피 2500선도 위험 과도한 공모가에 상장철회 IPO 주관사 시름 깊어진다 사설 휴대폰 호갱 더이상 안 된다 은행들 기죽이던 카카오 금융 시총 반토막 카오 된 카카오의 굴욕 만취해 대리비 280만원 이체 했는데 기사는 연락두절,2
2022-05-12,이 가격엔 상장 못 해 원스토어 태림페이퍼 결국 IPO 철회 원스토어도 결국 상장 철회 투자 심리 급격하게 위축 원스토어 태림페이퍼 상장 철회 IPO 시장 거품 빠진다 시총 확 줄어든 HDC 카카오그룹 이 가격엔 상장 못 해 원스토어 태림페이퍼 결국 IPO 철회 원스토어도 결국 상장 철회 투자 심리 급격하게 위축 원스토어 태림페이퍼 상장 철회 IPO 시장 거품 빠진다 시총 확 줄어든 HDC 카카오그룹,0
2022-05-13,1년 새 1조원 빠져나갔다 찬바람 부는 공모주펀드 ET단상 망분리 개선 환영 금융업권 역할 중요한 때 정부 빅테크 금융사 규제 나선다 미국발 물가 쇼크 자산가격 줄하락 1년 새 1조원 빠져나갔다 찬바람 부는 공모주펀드 ET단상 망분리 개선 환영 금융업권 역할 중요한 때 정부 빅테크 금융사 규제 나선다 미국발 물가 쇼크 자산가격 줄하락,2
2022-05-16,카카오뱅크 페이 동반자 경쟁자 시너지 가능할까 국민주라더니 연일 바닥 뚫는 카카오형제들 규제엔 면허로 카카오의 정공법 이젠 종합금융그룹 대어 마저 공모가 아래로 뚝 IPO시장 거품 꺼지나 기자수첩 스톡옵션 한탕주의 그 후 영수증 사진만 찍어도 가계부 정리를 알아서 사료주 폭등세 틈타 지분 매각 대주주 차익실현에 개미 한숨 빅테크 수수료율 공시 누굴 어떻게 고민빠진 금융당국 카카오뱅크 페이 동반자 경쟁자 시너지 가능할까 국민주라더니 연일 바닥 뚫는 카카오형제들 규제엔 면허로 카카오의 정공법 이젠 종합금융그룹 대어 마저 공모가 아래로 뚝 IPO시장 거품 꺼지나 기자수첩 스톡옵션 한탕주의 그 후 영수증 사진만 찍어도 가계부 정리를 알아서 사료주 폭등세 틈타 지분 매각 대주주 차익실현에 개미 한숨 빅테크 수수료율 공시 누굴 어떻게 고민빠진 금융당국,2
2022-05-17,역금융장세 금융 운송 등 저PER 종목 눈길 역금융장세 금융 운송 등 저PER 종목 눈길,4
2022-05-18,하나투어 들어가고 풍산 부광약품 빠지고 대출 갈아타기로 금리 13%p나 낮춰 대출중개 핀다 주목 갈길 먼 마이데이터 영국에선 플랫폼이 된 마이데이터 사업자 하나투어 들어가고 풍산 부광약품 빠지고 대출 갈아타기로 금리 13%p나 낮춰 대출중개 핀다 주목 갈길 먼 마이데이터 영국에선 플랫폼이 된 마이데이터 사업자,2
2022-05-19,개미 1400만명 거세지는 주주 행동주의 CEO 연봉까지 정한다 토스 카카오페이 즐겨쓰는 뉴시니어 모바일 익숙하지만 오프라인도 중요 카카오 김범수 장애인 고용 위해 사재 100억 내놨다 만 50 64세 뉴시니어 세대 68세 은퇴 정기수익 추구 개미 1400만명 거세지는 주주 행동주의 CEO 연봉까지 정한다 토스 카카오페이 즐겨쓰는 뉴시니어 모바일 익숙하지만 오프라인도 중요 카카오 김범수 장애인 고용 위해 사재 100억 내놨다 만 50 64세 뉴시니어 세대 68세 은퇴 정기수익 추구,1
