date,company,title,label
2022.02.15,카카오페이,토스 카카오페이 해외주식 소수점 매매 출시 막바지 작업중이름 계좌번호 노출 없이 당근페이 가능해진다 당근마켓 수익 낼 수 있을까미래에셋증권 최대어 크래프톤 SKIET 상장 맡아금감원 집 사려고 위장 대출받은 무늬만 개인사업자 대출 조사한다소호대출 잣대 깐깐해지고 빅테크 감시망 두터워진다 종합스톡옵션 먹튀 자금횡령 등 이슈로 3월 주총 달아오를 듯금감원 꼼수 사업자대출 막는다스톡옵션 먹튀 자금횡령 등 이슈로 3월 주총 달아오를 듯카카오 남궁훈 연봉 예산 15% 증액 취임 전부터 직원 달래기오픈페이 도입 앞두고 갈라지는 카드사들 반쪽짜리 전락 우려공공 택시앱 언급한 윤석열 ICT 업계가 걱정하는 3가지 이유내부자거래 사전신고제 자본시장법 개정안 발의,1.0
2022.02.16,카카오페이,카카오 연봉 총액 올해 15% 올릴 것카카오페이앱으로 사자 팔자카카오 주식거래앱 시범서비스 시작올 연봉 예산 15% 늘린다 카카오발 연봉경쟁 불붙나남궁훈 임직원 연봉 총액 최대 15% 인상하겠다쓸곳 적고 쓸땐 번거롭고 빛바랜 은행 서비스대표는 최저임금 직원은 월급 인상 카카오 연일 내부 달래기 재계 블로그카카오 올 연봉 최대 15% 올릴수도 내년 6% 추가 인상 방안도 검토도 도 때린다 겁먹은 빅테크 카드사는 일단 웃는데,1.0
2022.02.17,카카오페이,서울상품권 결제확인 다음주면 제로페이서도 됩니다9월부터 국내 주식 소수점 거래 도입 25개 증권사 도전장국내주식 9월부터 주 살 수 있다역대 최고 실적 지방 삼총사 디지털 DNA 심고 퀀텀점프IB업계 이불킥 한 작년 최악 거래는 한앤컴퍼니의 남양유업 인수스타트업에 벼락부자 란 없다삼성전자 주 살게요 9월부터 국내 주식도 소수점 거래카카오그룹 내부 달래기 2탄 격무 상징 포괄임금제 폐지쪼개기 상장 논란에 고민깊은 카카오 모빌리티 엔터 어디로한국핀테크산업협회장에 이근주 간편결제진흥원장금감원 상장사 2926곳 사업보고서 점검 논란의 물적분할 스톡옵션 중점 체크,1.0
2022.02.18,카카오페이,신임 핀테크산업협회장에 이근주 한결원 원장국내주식 소수점 거래 도입 커피값으로 황제주 사볼까K 핀테크 새사령탑에 이근주 간편결제진흥원장 전금법 처리 시급핀테크협회장 소명의식 가져야2월18일 알림반토막 카뱅 바닥 찍었나 외인 러브콜에 5만원 눈앞,2.0
2022.02.20,카카오페이,카카오 구조대 왔나요 연기금 다시 담자 주가 반등빅테크 후불결제 확대 카드사는 오픈페이 로 맞불한발 물러선 토스 한발도 못뗀 카카오페이 빅테크 보험혁신 먼길CU 단백질 도시락 상품군 확대건강 편도족 늘었다 CU 프로틴 도시락 라인업 확대17 진화하는 핀테크 기업의 UI UX,1.0
2022.02.21,카카오페이,상장 기업 절반이 어닝쇼크성장 기대주였던 BBIG 시총 64조원 증발기세 꺾인 국가대표 BBIG 올 들어 시총만 64조 날아가판교에 IT 투자 자문 몰려 플랫폼 규제 가 이슈될 것총량관리 수익창출 Exit 라인업 늘리는 인뱅 여신팀윙크 플랫폼 알다 통해 개인회생자대출 첫 선,0.0
2022.02.22,카카오페이,카카오 직원 처우 개선에 IT업계 구인난 걱정알아서 투자 척척 MZ세대 취향저격 MTS 쏟아진다시행 반년 대부업 프리미어리그 저신용자 숨통 트였나엔 글쎄자체 CSS 활용 중금리대출 늘린 인터넷은행합쳐야 산다 금융사들 원앱 전략제2의 카카오페이 막아라 스톡옵션 주식 상장 후 6개월 못 판다카카오페이 먹튀 재발 막는다 스톡옵션 상장후 6개월간 처분 금지임원 주식먹튀 막는다 스톡옵션 주식 상장후 6개월간 못판다금융당국 디지털 간부들 짐싸서 로펌으로 가는 까닭은디지털서비스 업고 전국구 노리는 지방은행류준우 보맵 대표 올해 마이데이터 보험 부문 선점한다,1.0
2022.02.23,카카오페이,제2의 카카오 먹튀 막는다 스톡옵션 6개월 의무 보유카카오페이식 주식 먹튀 막는다 스톡 옵션 상장 후 6개월간 못 팔아신규 상장사 임원 상장 후 스톡옵션 주식 6개월 의무보유폼만 잡는 회장 안돼 전금법 개정 위해 뛸 것상장 직후 스톡옵션 행사 먹튀 막는다스톡옵션 먹튀 못한다 상장 후 6개월 처분 제한스톡옵션 먹튀 막는다 상장 6개월 처분 제한먹튀 방지 스톡옵션 6개월간 처분 제한몽고DB 혁신적 플랫폼 위해 개발자 지원스톡옵션 의무보유 카카오식 먹튀 막는다금소법 시행 5개월 핀테크 빅테크 소비자 보호 낙제점,1.0
2022.02.24,카카오페이,재테크 대세 풍차돌리기 아시나요 소액적금부터 신용카드까지코리아 디스카운트 해소하려면 내부자 거래계획서 등 고려해볼만브레인리스 로봇 디지털 트윈 과감한 R D투자로 미래기술 선도,0.0
2022.02.25,카카오페이,남궁훈이 밝힌 뉴 카카오 청사진 텍스트 메타버스로 해외시장 문 연다상장때마다 MTS 먹통 분통터지는 투자자마이데이터 금융사 핀테크 격전장 누가 승자될까,0.0
2022.02.26,카카오페이,모처럼 웃은 네이버 카카오혼돈의 증시 롯데 현대 그룹은 시총 늘었다소상공인 모시는 시중 씬파일러 구애하는 인터넷,1.0
2022.02.27,카카오페이,서울 지역화폐 표준QR 만든다 제로 서울페이 상생,0.0
2022.02.28,카카오페이,적에서 동지 된 구글 네이버 콘텐츠 페이 전방위 협력회장 없는 카카오에 부회장 2명 둔 까닭은SK 주가 200만원 간다고 회사 CEO 호언장담 믿을수 있을까국내 증시 시총 두 달 새 162조원 증발카카오페이 24시간 대표 소통채널 만들었다쪼개기 상장 스톡옵션 먹튀 횡령 기업 불신 해소책 마련도 시급번개장터 키운 고시촌 청년창업가 투자사 CEO로 변신한 이유,2.0
2022.03.01,카카오페이,내 주식 배당 늘어나려나 덩치 키운 사모펀드 주총 입김 세진다금리 전쟁 공포에도 2조 푼 개미군단 시총 상위주 줍줍 개인 공포에 베팅IPO 늦어지는 카카오모빌리티 초기 투자사 지분 매각 시작중대재해 스톡옵션 먹튀 막아라 기업 이사회가 바뀐다 심층기획카페 마트 % 할인 현대카드 제로 에디션2 배달 택시 2% 적립 우리카드 바스킷 카드,1.0
2022.03.02,카카오페이,네이버 카카오 QR 체크인 서비스 중단카카오 모바일 헬스케어 시동 엔지니어 채용 나서배당 주는 대신증권 자사주도 산다투자시장의 파수꾼 거래소와 금투협로블록스 반토막 실화냐 IPO 히트친 들의 배신,1.0
2022.03.03,카카오페이,네이버파이낸셜 카카오페이 토스 금감원 검사 세게 받는다연기금 21개월 만에 순매수 전환 카카오그룹 줍줍LG엔솔 아프리카TV BBIG K 뉴딜 편입된다혁신 좇던 빅테크 자기반성의 계절금감원 30개 금융사 779회 검사한다강남언니 바로 구매 도입 6개월만에 20만 상담신청,1.0
2022.03.04,카카오페이,두둑이 챙기고 튀다니 스톡옵션 본고장 도 브레이크 걸었다연기금이 돌아왔다 LG엔솔 빼면 글쎄최저 % 최대 1억원 비대면 대출 눈길중고거래 이젠 아나바다 아닌 취향 잇는 N차거래 터뷰 이재후 번개장터 대표,0.0
2022.03.05,카카오페이,서울사랑상품권 플랫폼 분쟁 서울시 판정승애플 작년 자사주 102조원어치 소각 후 주가 30% 올라,1.0
2022.03.06,카카오페이,,0.0
2022.03.07,카카오페이,마이데이터블루칩 7 카카오페이 카카오 플랫폼 덕 2000만 회원 마음 사로잡아마이데이터블루칩 7 고난끝에 부활한 카카오페이 자산관리 소셜데이터로 차별화상장사 물적분할시 주주보호정책 담아야LG에너지솔루션 아프리카TV KRX BBIG K 뉴딜지수 편입최대실적 주주환원 ESG경영 세 토끼 잡은 대신증권 서경스타즈IR러 송금 길 막히자 환치기 이용 내몰리는 유학생 교민들,0.0
2022.03.08,카카오페이,분사 1년 티맵 아쉬운 성적표 초기 투자 집중초콜릿은 기본 명품 시계까지 화이트데이 마케팅의 진화스톡옵션 물적분할 논란의 이면존재감 키우는 케이뱅크 IPO 올인,1.0
2022.03.09,카카오페이,결제대란 해소한 서울사랑상품권 소상공인 살리기 속도낸다 이슈 분석여의도 증권가에서 새 대통령에 바라는 포인트 3가지,0.0
2022.03.10,카카오페이,차기 정부 플랫폼 규제 풀까 조일까 네이버 카카오 긴장파랗게 질린 그룹주 톱10 올 시총 11% 이상 날아갔다,1.0
2022.03.11,카카오페이,오늘의 증시 메모 3월 11일오늘의 증시 일정 3월 11일새 사령탑 내세우는 네이버파이낸셜 카카오페이1000만 개미의 바람 불장 다시 지필까,1.0
2022.03.13,카카오페이,,1.0
2022.03.14,카카오페이,해외IB 강화한 한투 실적 신기록 썼다바뀌지 않으면 도태된다 증권사 사활건 MTS 승부카카오모빌리티 상생자문위 발족 택시 배차 호출 시스템 신뢰성 확보네이버 최수연 출범 세대교체 카드 통할까식품업계 이건 온라인에서만 팔아요,1.0
2022.03.15,카카오페이,주관사 선정 끝낸 카카오모빌리티7개월 만에 카카오모빌리티 상장 주관사 한투 대신 낙점금융권 플랫폼 진출 길 터줘야 업무범위 확장 금투업계 이중과세 논란 풀어라 Y노믹스 성공의 조건김범수 카카오 의장 사임 글로벌 항해 닻 올린다도전과 도피 사이 카카오 김범수 의장직 내려놓고 경영일선 전면에간편결제 힘쓰는 네 카 나란히 수장 교체대신증권 940억 배당 244억 자사주 매입심사평 최종구 심사위원장LG엔솔부터 수제맥주까지 IPO시장 팔방미인,0.0
2022.03.16,카카오페이,카카오 새 선장 남궁훈 투자사 입김 차단해 계열사 통제작년 IPO 기업 13곳 중 케이카 나홀로 주가 상승,1.0
2022.03.17,카카오페이,IPO 대어 잇단 급락 못믿을 공모가 산정카카오페이도 연봉 1천만원 올려 IT업계 인재 뺏길라 긴장BC카드 대출 비교 서비스 토스 카카오 과점 흔드나,1.0
2022.03.18,카카오페이,카카오페이 임직원 연봉 1000만원 일괄 인상 결정직원 달래는 카카오페이 기본급 1000만원 인상먹튀 논란 카카오페이 직원 달래려 연봉 1000만원 인상 성과급은 따로 준다은행업 본질은 신뢰 디지털 시대에 경쟁력 커진다쇼핑은 지금 돈은 나중에 후불결제 새 트렌드 뜬다연봉 1000만원 인상 스톡옵션 지급 핀테크 성과급 잔치DGB대구은행 담보대출 비교플랫폼 담비 로 무방문 전세자금 대출,0.0
2022.03.20,카카오페이,운용수수료 비싸지만 해지의 유혹 참으셔야 합니다 WEALTH금융사 빅테크 동일 기능 동일 규제 원칙 세워야,0.0
2022.03.21,카카오페이,악재는 털었다 들썩이는 카카오 셀트리온 핵심은 실적공모주는 빠르게 파는 사람이 승자 따상 종목도 장기수익률 처참경영 쇄신은 새 얼굴이 글로벌 개척은 창업자가NFT 시장 1년새 26조 쑥 새로운 먹거리 대기업들도 가세CU 네이버 스마트스토어 입점 모바일쿠폰 판매CU 네이버 스마트스토어 입점 O4O채널 강화사람 때문에 회사 산다 IT업계 인재 쟁탈전,1.0
2022.03.22,카카오페이,IT 인재 빨아들이는 네이버 카카오공모가까지 추락한 새내기 개미 울상네이버에서 CU 인기상품 구매한다 150여 종 상품 구매 선물국민 금융권 첫 전자문서중계 시장 진출,1.0
2022.03.23,카카오페이,OO페이 가 대세 선불전자지급 실적 전년 42%코로나에 온라인 쇼핑 늘어 페이 에 하루평균 9048억 썼다토스뱅크 고객 6초에 1명씩 늘어 가입자 월 평균 3만7200원씩 이자 받았다,0.0
2022.03.24,카카오페이,요즘 결제는 페이 가 대세주가 내려도 경영진 보수는 올라 허탈한 개미몸집 키우는 핀테크 P2P 인재 영입 쟁탈전공모주 비싸 장외로 자금 이동할 것 제14회 fn 재테크쇼카카오페이 새 대표 최저임금만 받겠다카카오페이 경영진 5인 작년 인센티브 반납 주식 재매입 차액 환원카카오페이 목표주가 20만원한화생명 메타버스 연수원서 맞춤인재 키운다하나금융 지급결제 생태계 확보위해 플랫폼금융 추진,1.0
2022.03.25,카카오페이,신원근 카카오페이 차기 대표 주가 20만원 될 때까지 최저임금 받겠다신원근 카카오페이 대표 내정자 주가 20만원 될때까지 최저임금 받기로주가 20만원 때까지 최저임금만 받겠다신원근 카카오페이 주가 20만원까지 최저임금만 받을 것광고냐 중개냐 여전히 뜨거운 감자 금융플랫폼,1.0
2022.03.27,카카오페이,주가 하락 성토장 된 주총 셀트리온 대표 최저임금만 받겠다셀트리온 대표의 결단 주가 35만원 될 때까지 최저임금만 받겠다주가 회복까지 최저임금만 받겠다 성난 주주 앞에 머리 숙인 셀트리온,2.0
2022.03.28,카카오페이,암호화폐 송금 실명제 받는 사람 이름도 등록 틀리면 못 보내올해 매경 금융상품대상 현대해상 전기차 보험코스피 안정세에 반도체 IT 성장주 다시 주목치솟는 IT업계 연봉 카카오 삼성 제쳤다금융범죄 수사기능 회복으로 자본시장 신뢰를,1.0
2022.03.29,카카오페이,신원근 카카오페이 대표 초심으로 돌아갈 것카카오페이 신임대표 스톡옵션 매도는 판단 착오6668억 쏟아부었다 증권사 MTS 경쟁 치열김한나 그립컴퍼니 대표 글로벌 시장서 통하는 K라방 키우겠다장 마감 후 기업공시 3월 28일카카오페이 신원근 신임 대표이사 정식 취임뉴 카카오 이름 빼고 다 바꿨다 의장 대표 조직 모두 변화카카오페이 병원비 청구하기 보험금 모바일 청구 석달새 95만명 이용고개 숙인 카카오 먹튀비욘드 코리아 카카오 새 시대 개막트래블월렛 트래블페이 카드 월렛앱으로 해외결제 직구때 수수료 0쓱닷컴 IPO 이마트에 긍정 물적분할 우려 선긋기1년에 60% 인상은 기본 홀로 내달리는 대기업 임금주가하락 책임 최저임금 받겠다 수십억 연봉 포기하는 CEO들쓱닷컴 IPO 이마트에 긍정 물적분할 우려 선긋기주가하락 책임 최저임금 받겠다 수십억 연봉 포기하는 CEO들1년에 60% 인상은 기본 홀로 내달리는 대기업 임금금융상품대상 이렇게 뽑았다 심사위원 평가기술 이끌고 탄소 줄이고 금융이 멋진 세상 만들다,1.0
2022.03.30,카카오페이,남궁훈 체제 카카오 신뢰회복 올인카카오페이증권 해외주식 소수점거래 개시5월 6월 증권가 이벤트 MSCI 코스피200 자금 유입효과 짓누르는 공매도 리스크토스도 후불결제 시장 참전 외상거래 주도권 쟁탈전 본격화지금 사고 다음 달에 낼게요 토스 후불결제 서비스 개시모니모 로 뭉친 삼성 금융연합군 온라인 돌격 앞으로,2.0
2022.03.31,카카오페이,카카오페이 토스 소수점 거래 신경전서울시 토스서도 지방세 과태료 납부하세요5000만원 예금자보호한도 21년만에 올릴지 주목고위공직자 가족들도 공모주 열풍 좇았다현대캐피탈 차량관리 돕는 앱 출시 외,1.0
2022.04.01,카카오페이,부실 이미지 뗀 저축은행 우량 금융사로 우뚝은행 계좌 연결 없는 포인트 기반 체크카드 쓸 길 열렸다반등 시동거는 카카오 4형제 다시 국민주 될 수 있을까천원으로 테슬라 산다 치열한 소수점거래 경쟁 각사별 보니애물단지 된 백신QR 단말기 멤버십 도우미로 부활소액주주 이수만 이겼다 SM 사상 첫 배당 독립감사 선임서학개미 잡아라 주식 서비스 강화하는 증권사들 투자 유의해야우수 대부업자 은행 대출길 열렸지만 실효성 아직,1.0
2022.04.02,카카오페이,두나무 4억 카뱅 억 핀테크 연봉 후덜덜네이버 연봉 예산 10% 잠정합의 직장괴롭힘 방지기구 신설,2.0
2022.04.03,카카오페이,이수형 카카오페이 비즈니스 실장 계륵된 코로나 QR체크인 단말기 새 생명 부여,1.0
2022.04.05,카카오페이,글로벌 공략 네이버 카카오 블록체인 가상자산 전진배치삼전 카카오 소액주주 줄었다 동학개미 이탈 본격화하나카카오페이증권 톡으로 주식도 선물 하세요출범 2주년 카카오페이증권 커피 대신 테슬라 선물올해 코스피 시총 순위 보니 금융주 맑음 현대차 카카오 흐림카톡으로 커피 대신 애플 주식 선물한다 10분이면 완료NH농협손보 친환경차 보험료 할인 외배당확대 자사주 매입 주주 자본주의 본격화,1.0
2022.04.06,카카오페이,카톡으로 주식 선물하고 거래까지 올해 다 된다하반기부터 카톡에서도 주식거래카톡으로 주식 선물하기 매매 가능해진다가상자산 생태계 확장 팔걷은 ICT업계카카오 소상공인 창작자 상생 프로그램 가동카톡 주식 선물이 왔어요개인정보유출에 대한 오해카톡으로 주식 거래하고 해외주식 선물하세요손해봐도 프로모션 못 끊어 카드사들 생존의 법칙한국 주식시장 우리의 미래일까사이버 윤석열 만든 딥브레인AI의 장세영 대표,2.0
2022.04.07,카카오페이,웹툰 메타버스 NFT 앞세운 카카오 해외서 매출 30% 올린다 카카오의 비전은 글로벌 상생약속 지킨 카카오 상생기금 3000억 소상공인 창작자 지원500만 소신상인 직접 찾는다 카카오 상생 보따리 푼다카카오페이 롯데면세점 제휴 글로벌사업 재시동롯데 카카오페이 모바일 바로결제 서비스 도입남궁훈의 뉴 카카오 신뢰 회복 해외 시장 정조준카카오 3000억 기금 소상공인 등 지원 계열사 30여곳 줄이겠다위기에 등판한 카카오 3인방 계열사 30개 줄이겠다페이 수수료 개입 제2 카드 거부사태 우려15개 가상자산 협단체 통합 한국디지털혁신연대 출범얼마만이냐 유통가 이벤트 북적 항공 여행 면세업계도 부활 날갯짓,1.0
2022.04.08,카카오페이,구중궁궐에서 빨리 나와야 할 사람들긴축 불안심리에 대형주 동반 하락 2700 또 깨졌다보험판 흔들 메기 오나 카카오페이보험 내달 출범신한금투 ESG 유동화사채 발행 외월급 모아 200만원으로 시작 서 60억 투자 유치,1.0
2022.04.10,카카오페이,강세장서 재미 본 외국계 순익 99%는 본국으로 보냈다1년새 300만개 사라졌다 페이 공습 에 위축된 체크카드이번 주 본인가 예정 카페 디지털손보 보험업계 메기될까,1.0
2022.04.11,카카오페이,아시아 MZ세대 파고든다 빅테크 핀테크 해외로비대면 시대 금융 메기 의 디지털 혁명 판을 바꾸다MSCI 편입 예상되는 이 종목 미리 사볼까 시장보다 30% 수익,1.0
2022.04.12,카카오페이,카카오페이증권서 카카오 주 못 산다삼성 금융계열사 뭉쳤다 회원수 2300만명 금융앱 14일 출시너무 커버린 카뱅 규모 성장에 취해 저신용자 품지 못했다제로페이와 핀테크삼성 금융계열사 공동브랜드 통합플랫폼 띄운다타 은행서 대출 받는 은행원들 금리 싼 곳 찾아가요,0.0
2022.04.13,카카오페이,결별 1년 반만에 카카오페이 토스 재결합외국 나가서도 야놀자 여기어때 비용 결제 토종 페이 로 간편하게원팀 된 삼성 금융 5 핀테크 판 흔든다보험에 발들인 플랫폼 제휴독점 등 불공정 방지책 만들어야시총 20조 증발 네 카 들어갈까 기다릴까빅테크 1호 보험사 탄생 카카오페이보험 본인가 획득삼성 5개 금융사 통합브랜드 떴다삼성생명 화재 카드 증권 자산운용을 하나로 공동브랜드 삼성금융네트웍스 출범,1.0
2022.04.14,카카오페이,카카오페이보험 정식 출범 확정 업계 판 흔드나3분기중 카카오보험 나온다보험판 흔들 메기 온다 카카오손보 본인가 통과주가 힘 못 쓰는 네이버 카카오 실적 부진 연봉 인상이 발목보험업도 뚫은 빅테크 진짜 메기가 왔다보험업계에도 빅테크 혁신 지각변동 vs 영역확대 힘들것은산분리 특혜받은 인뱅 포용금융 경쟁력 키우기 숙제카카오 손보 하반기 출범 시장 흔들 빅테크 메기 등장꾸그 운영사 글로랑 카카오 출신 오승하 최고사업책임자 영입돈있는 엄마들 노렸다 고가 유아용 도서 미끼로 페이백 사기타다 넥스트 공식서비스 서울 수도권 서비스 내년 3000대랜덤쇼핑 즐기는 MZ세대 소비도 재미고객 수 3569만명 삼성금융 플랫폼 모니모 출격숙박대전과 함께 떠나는 제주여행박주용 기업은행 디지털그룹장 쉽고 빠르고 편리한 디지털 IBK로 혁신,0.0
2022.04.15,카카오페이,2300만 고객데이터 한곳에 삼성 금융사 빅테크 잡는다모이면 커지는 혜택 삼성금융 앱 모니모 출격돌아온 택시 타다보험금 청구 펀드 투자 한번에 삼성 금융통합앱 모니모 나왔다우후죽순 대출비교 서비스 어 주요 은행은 다 빠졌네품절주 전략으로 흥행 노리는 공모주 SK쉴더스 물량 24%만 푼다,0.0
2022.04.17,카카오페이,카카오가 만드는 보험사 메기일까 찻잔속 태풍 될까,1.0
2022.04.18,카카오페이,페이결제 대중화에 카드사 직매입 확대 밴사 고사위기네카토 선불충전금 6000억 %만 보호받는다이러니 인재들 몰리지 토스 능력주의에 30대 별 속출다시 돌아온 일상 IT업계 콘텐츠 메타버스로 승부수쌍둥이 약세 네카오 새 사업 성장통일까금융 콘텐츠 꽂힌 빅테크들 인재 확보 경쟁 본격화구글 인앱결제 꼼수 에 맞불 게임업계 자체결제 속속 도입,1.0
2022.04.19,카카오페이,입김 세진 GA 설계사 생명보험 계약 제일 많이 따냈다카카오그룹 시총 한 달 만에 13조 증발카카오 통합인증기관 시장 진출,1.0
2022.04.20,카카오페이,온라인 펀드판매 설명 부실 심각 유안타 KB증권 평가 최하위권카카오페이 보험업 또 다른 축 KP보험서비스 초라한 성적표디지털 소외 계층 없앤다 카카오 디지털 접근성 책임자 신규 선임이마트 은행 하겠네 저축은행 뺨치는 스타벅스 카드 충전금 3400억네 카 토 간편결제 폭증 카드사 후덜덜SPC그룹 섹타나인 온라인쇼핑몰 플랫폼 조이온샵 오픈깡통전세 걱정 덜어요 HUG보증금 보증 가입 52조 돌파금소법 1년 위반 0건 민사소송선 논거로 피해구제에 한계 금융사 업무 가중 지적도,0.0
2022.04.21,카카오페이,네이버 카카오 토스 간편결제만 64조카카오 업계 첫 디지털 접근성 책임자 둔다강남 사모님 기관투자자 변신 공모주 더 받으려 운용사 샀다간편결제 3인방 작년 결제 금액 64조 육박보험사 모바일 앱 개선 봇물산업생태계 거인 된 스타트업우울한 IPO기업 성적표 기업 펀더멘털 주목해야비대면 특수 끝났나 네이버 실적 시장 기대치 밑돌아,0.0
2022.04.24,카카오페이,스타벅스 선불금 유효기간 결국 폐지게임의 룰 바뀐다 정부 규제완화 기업 개방성 확보 필수 제23회 서울국제금융포럼,1.0
2022.04.25,카카오페이,금융권 일상회복에도 재택근무 이어간다보험사 개발자 어디 없나요 구인난 호소,0.0
2022.04.26,카카오페이,개미 살려라 미국 긴축 공포에 네이버 카카오 주가 출렁금리인상 공포에 신저가 행진코스피도 2700선 재붕괴 증권가 6월까지 요동칠듯바닥 뚫린 삼전 네이버 외국인 8 500억 팔자 에 코스피 2600선도 위태페이콕 페이콕긴축이 집어삼킨 코스피 7100억 매도 폭탄자이언트 스텝 공포에 파랗게 질린 증시 환율은 연고점 또 경신네이버 28만원대로 추락 1년새 최저가2006년에 멈춘 전자금융거래법 핀테크 시대에 맞는 규제 내놔야 경제 라운지,0.0
2022.04.27,카카오페이,우체국 플랫폼기업까지 마이데이터 눈독IT 판 외국인들 한국 은행 쓸어담았다체크카드 300만장 실종 사건SK 현대차 제치고 첫 재계 2위 두나무 크래프톤 대기업 지정오픈뱅킹 자금이체 일평균 1조원대로 급증 한은 올해 안에 안전성 강화SK 현대차 비켜라 재계 서열 2위 점프내 손안의 금융비서 마이데이터 석달새 2600만명 몰렸다스타벅스 카드 충전금 매장 보증금으로 안전 보관 고객돈으로 뭐하는 건가5대 금융지주도 제쳤다 우리가 자기자본수익률 1등,1.0
2022.04.28,카카오페이,역시 반도체의 힘 현대차 제치고 재계 2위 된 SK개미 연기금이 겨우 지킨 코스피 2600선 2400선도 배제 못해SK 재계 2위로 점프 IT기업 약진에 4대그룹 자산비중은 줄어카카오 2040년까지 온실가스 순배출량 0 만든다카카오 2040년 온실가스 배출 제로 목표카카오 네이버 IT 뛰고 호반 중흥건설 약진 대기업 순위 지각변동네이버 3일 연속 신저가 흔들리는 성장주,1.0
2022.04.29,카카오페이,카카오페이 PLCC iF 디자인 어워드 서 3관왕장 마감후 주요공시 4월 28일착오송금 그들은 왜 소송 못했나,0.0
2022.05.01,카카오페이,대표성장주 네이버 카카오 올들어 시총 25조 날렸다6억짜리 명품 주식 산다 소수점 거래로 투자문화 지각변동,0.0
2022.05.02,카카오페이,카카오페이 물량주의보 7600만주 의무보유 해제카드마다 카페 궁합 있어요네이버페이 최대 5% 적립 후한 인심 에 카카오페이 은행권 리워드 제도 재검토 서정은 기자의 나 알 아네이버페이 후불결제 연체율 % 신용카드의 2배,1.0
2022.05.03,카카오페이,카카오페이 보호예수 해제 앞두고 급락카카오페이 4분기 연속 적자 보호예수 풀리며 주가 최저7625만주 풀리는 카카오페이 또 신저가롯데칠성 깜짝실적 영업익 85% 쑥알리페이가 손 털까 카카오페이 신저가 털썩엇갈린 카카오금융 카뱅 사상 최대 영업익 카카오페이 적자 전환카카오금융 데자뷔SK쉴더스 원스토어 누구를 위한 상장인가,1.0
2022.05.04,카카오페이,오버행 발목 잡힌 카카오페이 장중 한때 신저가영동군 지방세 자동이체전자송달 세액공제확대인건비 상승에도 실적 선방한 카카오 글로벌 카톡 왕국 도약 종합카카오 카톡 관심사 기반 서비스로 확장카카오 물류시장까지 차지하나 물류 플랫폼 카카오 i 라스 출시휴대전화 번호만으로 간편결제 BC카드 업계 첫 폰페이 출시,1.0
2022.05.05,카카오페이,인건비 상승에 비대면 수혜 끝 카카오도 실적 주춤잘나가던 카카오 4형제 실적도 주가도 시원찮네카카오 너마저 시장 눈높이 못 맞춘 올해 1분기 성적표공매도 비중 10% 넘는 종목 4월 주가 살펴보니 10개중 6개 종목이 주가 떨어졌다시총 40 날아갔다 국민 네이버 카카오 추락카카오 네이버엔 역부족 LG CNS 전자고지결제업 접었다아쉬운 실적 낸 카카오 CEO는 카톡 한계 5번 말했다마이데이터 사업에 초기 스타트업도 도전장,2.0
2022.05.06,카카오페이,카카오페이 토스는 송금 간편 신한 모니모엔 재테크 정보 가득 4대 금융앱 써보니증권가 카카오 목표가 줄하향3대 신산업 6개사 시총 텐센트 3분의 1 과도한 규제 발목3대 신산업 6개사 시총 텐센트 3분의1 규제탓 성장못해신산업 6곳 시총 더해도 텐센트 3분의 1 불과,1.0
2022.05.07,카카오페이,알리바바 6% 카카오 5% 기술주 녹다운네이버 카카오 주가 급락 뉴욕 증시도 큰 폭 하락네 카 등 신산업 빅6 시총 텐센트의 3분의 1우리나라 3대 신산업 규제로 경쟁력 뒤처져카카오 5% 네이버 3% 기술주 급락 외국인 두달새 10조 팔아,2.0
2022.05.08,카카오페이,시장위축에 SK쉴더스 좌초 5월 공모주 시장 괜찮을까넷플릭스는 플랫폼 아냐 정부 첫 실태조사 대기업 집중 확인도국민은행도 청소년 선불카드 리브넥스트 출격,0.0
2022.05.09,카카오페이,국내 부가통신서비스 매출 200조 해외서 돈번 기업은 %뿐한경과 WSJ 동시에 본다 국내 유일의 모바일 경제 콘텐츠 허브카드 못 만드는 청년 주부 이렇게 많았나코빗 예치금 포인트 지급 중단한신기계 286% 일동홀딩스 196% 껑충 소형주 상승세 심상찮네반토막 난 카카오 대표 성장주도 금리인상에 발목디지털 플랫폼 서비스 매출 69조,1.0
2022.05.10,카카오페이,성장주 간판 카카오그룹 올 들어 시총 35조 증발예비군 훈련 소집 통지서 내일부터 모바일로 받는다코스피 17개월만에 최저 빅스텝 여파 2600선도 위협긴축 찬바람에 기술주 비트코인 꽁꽁 반등은 없을까큐피엠네트웍스 스마트 매장 지원 큐오더 선봬 자영업자 투자 부담 고민 해소추락하는 코스피 2500선까지 밀릴 수도자체 AI가 신용평가 중저신용자 대출 승인율 4배로코스피 2610 17개월 만에 최저큐피엠네트웍스 스마트 매장 지원 큐오더 선봬 자영업자 투자 부담 고민 해소오늘의 증시 일정 5월 10일갤S22 공짜폰에 차비 10만원 은 덤 단속 비웃는 성지점,1.0
